prod_category,prod_subcategory,prod_price,month,week_of_year,is_festival_week,units_sold_last_week,avg_sales_4wk,current_stock,units_sold_next_week
Women,Lehenga,999.0,11,47,0,8.09,13.65,22,4.23
Women,Lehenga,999.0,11,48,0,4.23,10.95,20,6.94
Women,Lehenga,999.0,12,49,0,6.94,8.99,7,7.86
Women,Lehenga,999.0,12,50,0,7.86,6.78,10,9.35
Women,Lehenga,999.0,12,51,0,9.35,7.1,8,7.29
Women,Lehenga,999.0,12,52,1,7.29,7.86,7,17.12
Women,Lehenga,999.0,1,1,0,17.12,10.41,15,10.47
Women,Lehenga,999.0,1,2,1,10.47,11.06,6,18.26
Women,Lehenga,999.0,1,3,1,18.26,13.29,18,14.51
Women,Lehenga,999.0,1,4,0,14.51,15.09,19,6.59
Women,Lehenga,999.0,1,5,0,6.59,12.46,18,7.79
Women,Lehenga,999.0,2,6,0,7.79,11.79,13,8.8
Women,Lehenga,999.0,2,7,0,8.8,9.42,5,11.69
Women,Lehenga,999.0,2,8,0,11.69,8.72,9,10.71
Women,Lehenga,999.0,2,9,0,10.71,9.75,12,8.88
Women,Lehenga,999.0,3,10,1,8.88,10.02,6,16.41
Women,Lehenga,999.0,3,11,0,16.41,11.92,17,8.26
Women,Lehenga,999.0,3,12,0,8.26,11.06,15,12.81
Women,Lehenga,999.0,3,13,0,12.81,11.59,20,8.17
Women,Lehenga,999.0,4,14,0,8.17,11.41,14,10.9
Women,Lehenga,999.0,4,15,1,10.9,10.03,10,21.58
Women,Lehenga,999.0,4,16,0,21.58,13.37,19,9.29
Women,Lehenga,999.0,4,17,0,9.29,12.48,6,7.97
Women,Lehenga,999.0,4,18,0,7.97,12.44,15,10.18
Women,Lehenga,999.0,5,19,0,10.18,12.26,14,11.85
Women,Lehenga,999.0,5,20,0,11.85,9.82,7,7.56
Women,Lehenga,999.0,5,21,0,7.56,9.39,9,9.26
Women,Lehenga,999.0,5,22,0,9.26,9.71,12,9.94
Women,Lehenga,999.0,6,23,0,9.94,9.65,13,11.01
Women,Lehenga,999.0,6,24,0,11.01,9.44,6,6.29
Women,Lehenga,999.0,6,25,0,6.29,9.13,17,9.18
Women,Lehenga,999.0,6,26,0,9.18,9.11,11,10.28
Women,Lehenga,999.0,7,27,0,10.28,9.19,15,9.07
Women,Kurti,999.0,7,28,0,8.1,8.1,15,7.09
Women,Kurti,999.0,7,29,0,7.09,7.85,8,7.75
Women,Kurti,999.0,7,30,0,7.75,7.76,12,8.52
Women,Kurti,999.0,8,31,0,8.52,7.87,15,8.41
Women,Kurti,999.0,8,32,0,8.41,7.94,11,7.95
Women,Kurti,999.0,8,33,1,7.95,8.16,16,9.82
Women,Kurti,999.0,8,34,0,9.82,8.67,6,7.05
Women,Kurti,999.0,8,35,0,7.05,8.3,14,6.63
Women,Kurti,999.0,9,36,1,6.63,7.86,4,15.49
Women,Kurti,999.0,9,37,0,15.49,9.75,6,7.02
Women,Kurti,999.0,9,38,0,7.02,9.05,13,6.65
Women,Kurti,999.0,9,39,0,6.65,8.95,17,5.81
Women,Kurti,999.0,10,40,0,5.81,8.74,7,5.75
Women,Kurti,999.0,10,41,1,5.75,6.31,3,12.9
Women,Kurti,999.0,10,42,0,12.9,7.78,16,7.17
Women,Kurti,999.0,10,43,1,7.17,7.91,9,14.33
Women,Kurti,999.0,10,44,1,14.33,10.04,7,14.4
Women,Kurti,999.0,11,45,1,14.4,12.2,8,13.83
Women,Kurti,999.0,11,46,0,13.83,12.43,11,8.02
Women,Kurti,999.0,11,47,0,8.02,12.64,22,8.41
Women,Kurti,999.0,11,48,0,8.41,11.16,14,6.1
Women,Kurti,999.0,12,49,0,6.1,9.09,14,6.82
Women,Kurti,999.0,12,50,0,6.82,7.34,8,10.03
Women,Kurti,999.0,12,51,1,10.03,7.84,4,15.31
Women,Kurti,999.0,12,52,1,15.31,9.57,14,15.76
Women,Kurti,999.0,1,1,0,15.76,11.98,9,7.21
Women,Kurti,999.0,1,2,1,7.21,12.08,10,19.34
Women,Kurti,999.0,1,3,0,19.34,14.4,10,11.67
Women,Kurti,999.0,1,4,0,11.67,13.5,12,7.72
Women,Kurti,999.0,1,5,0,7.72,11.49,18,10.4
Women,Kurti,999.0,2,6,0,10.4,12.28,22,7.84
Women,Kurti,999.0,2,7,0,7.84,9.41,14,10.53
Women,Kurti,999.0,2,8,0,10.53,9.12,15,8.11
Women,Kurti,999.0,2,9,0,8.11,9.22,8,6.8
Women,Kurti,999.0,3,10,1,6.8,8.32,11,25.17
Women,Kurti,999.0,3,11,0,25.17,12.65,18,9.01
Women,Kurti,999.0,3,12,0,9.01,12.27,14,7.66
Women,Kurti,999.0,3,13,0,7.66,12.16,16,10.03
Women,Kurti,999.0,4,14,0,10.03,12.97,15,10.66
Women,Kurti,999.0,4,15,1,10.66,9.34,18,22.82
Women,Kurti,999.0,4,16,0,22.82,12.79,13,9.41
Women,Kurti,999.0,4,17,0,9.41,13.23,11,9.26
Women,Kurti,999.0,5,18,0,9.26,13.04,10,8.92
Women,Kurti,999.0,5,19,0,8.92,12.6,12,9.57
Women,Kurti,999.0,5,20,0,9.57,9.29,16,10.34
Women,Kurti,999.0,5,21,0,10.34,9.52,7,9.65
Women,Kurti,999.0,5,22,0,9.65,9.62,9,8.37
Women,Kurti,999.0,6,23,0,8.37,9.48,16,8.9
Women,Kurti,999.0,6,24,0,8.9,9.31,11,7.12
Women,Kurti,999.0,6,25,0,7.12,8.51,7,8.26
Women,Kurti,999.0,6,26,0,8.26,8.16,8,7.91
Women,Kurti,999.0,7,27,0,7.91,8.05,15,5.08
Women,Kurti,999.0,7,28,0,5.08,7.09,12,9.26
Women,Kurti,999.0,7,29,0,9.26,7.63,11,7.92
Women,Kurti,999.0,7,30,0,7.92,7.54,11,7.34
Women,Kurti,999.0,7,31,0,7.34,7.4,8,7.31
Women,Kurti,999.0,8,32,0,7.31,7.96,13,6.99
Women,Kurti,999.0,8,33,1,6.99,7.39,14,11.88
Women,Kurti,999.0,8,34,0,11.88,8.38,15,7.62
Women,Kurti,999.0,8,35,0,7.62,8.45,8,4.54
Women,Kurti,999.0,9,36,1,4.54,7.76,14,12.42
Women,Kurti,999.0,9,37,0,12.42,9.12,7,5.86
Women,Kurti,999.0,9,38,0,5.86,7.61,13,6.11
Women,Kurti,999.0,9,39,0,6.11,7.24,14,4.53
Women,Kurti,999.0,10,40,0,4.53,7.23,5,7.18
Women,Kurti,999.0,10,41,1,7.18,5.92,4,12.75
Women,Kurti,999.0,10,42,0,12.75,7.64,6,6.55
Women,Kurti,999.0,10,43,1,6.55,7.75,10,14.49
Women,Kurti,999.0,10,44,1,14.49,10.24,18,14.52
Women,Kurti,999.0,11,45,1,14.52,12.08,16,14.59
Women,Kurti,999.0,11,46,0,14.59,12.53,18,6.94
Women,Kurti,999.0,11,47,0,6.94,12.63,21,8.22
Women,Kurti,999.0,11,48,0,8.22,11.07,11,6.4
Women,Kurti,999.0,12,49,0,6.4,9.04,13,7.23
Women,Kurti,999.0,12,50,0,7.23,7.2,7,7.11
Women,Kurti,999.0,12,51,0,7.11,7.24,4,7.34
Women,Kurti,999.0,12,52,1,7.34,7.02,5,13.81
Women,Kurti,999.0,1,1,0,13.81,8.87,14,9.19
Women,Kurti,999.0,1,2,1,9.19,9.36,9,18.16
Women,Kurti,999.0,1,3,1,18.16,12.12,10,16.62
Women,Kurti,999.0,1,4,0,16.62,14.44,25,9.27
Women,Kurti,999.0,1,5,0,9.27,13.31,11,10.13
Women,Kurti,999.0,2,6,0,10.13,13.54,25,11.19
Women,Kurti,999.0,2,7,0,11.19,11.8,18,7.46
Women,Kurti,999.0,2,8,0,7.46,9.51,15,9.2
Women,Kurti,999.0,2,9,0,9.2,9.49,19,11.2
Women,Kurti,999.0,3,10,1,11.2,9.76,18,25.39
Women,Kurti,999.0,3,11,0,25.39,13.31,15,10.12
Women,Kurti,999.0,3,12,0,10.12,13.98,7,10.9
Women,Kurti,999.0,3,13,0,10.9,14.4,18,6.04
Women,Kurti,999.0,4,14,0,6.04,13.11,8,10.3
Women,Kurti,999.0,4,15,1,10.3,9.34,11,18.85
Women,Kurti,999.0,4,16,0,18.85,11.52,11,10.73
Women,Kurti,999.0,4,17,0,10.73,11.48,12,11.99
Women,Kurti,999.0,4,18,0,11.99,12.97,13,9.55
Women,Kurti,999.0,5,19,0,9.55,12.78,19,9.38
Women,Kurti,999.0,5,20,0,9.38,10.42,14,8.55
Women,Kurti,999.0,5,21,0,8.55,9.87,17,6.21
Women,Kurti,999.0,5,22,0,6.21,8.42,6,8.38
Women,Kurti,999.0,6,23,0,8.38,8.13,5,7.09
Women,Kurti,999.0,6,24,0,7.09,7.56,4,7.06
Women,Kurti,999.0,6,25,0,7.06,7.18,13,9.0
Women,Kurti,999.0,6,26,0,9.0,7.88,5,6.91
Women,Kurti,999.0,7,27,0,6.91,7.51,5,8.21
Kids,Ethnic,699.0,7,28,0,7.68,7.68,11,9.67
Kids,Ethnic,699.0,7,29,0,9.67,8.18,6,6.85
Kids,Ethnic,699.0,7,30,0,6.85,7.97,10,5.75
Kids,Ethnic,699.0,8,31,0,5.75,7.49,13,8.66
Kids,Ethnic,699.0,8,32,0,8.66,7.73,14,5.83
Kids,Ethnic,699.0,8,33,1,5.83,6.77,6,12.35
Kids,Ethnic,699.0,8,34,0,12.35,8.15,12,7.48
Kids,Ethnic,699.0,8,35,0,7.48,8.58,15,5.38
Kids,Ethnic,699.0,9,36,1,5.38,7.76,5,11.61
Kids,Ethnic,699.0,9,37,0,11.61,9.2,12,5.2
Kids,Ethnic,699.0,9,38,0,5.2,7.42,4,7.12
Kids,Ethnic,699.0,9,39,0,7.12,7.33,4,5.11
Kids,Ethnic,699.0,10,40,0,5.11,7.26,13,6.65
Kids,Ethnic,699.0,10,41,1,6.65,6.02,12,12.19
Kids,Ethnic,699.0,10,42,0,12.19,7.77,7,5.69
Kids,Ethnic,699.0,10,43,1,5.69,7.41,11,12.36
Kids,Ethnic,699.0,10,44,1,12.36,9.22,5,11.94
Kids,Ethnic,699.0,11,45,1,11.94,10.54,13,11.47
Kids,Ethnic,699.0,11,46,0,11.47,10.36,14,4.84
Kids,Ethnic,699.0,11,47,0,4.84,10.15,16,5.66
Kids,Ethnic,699.0,11,48,0,5.66,8.48,5,7.1
Kids,Ethnic,699.0,12,49,0,7.1,7.27,8,6.74
Kids,Ethnic,699.0,12,50,0,6.74,6.08,8,7.78
Kids,Ethnic,699.0,12,51,1,7.78,6.82,5,15.01
Kids,Ethnic,699.0,12,52,1,15.01,9.16,11,9.56
Kids,Ethnic,699.0,1,1,0,9.56,9.77,8,8.21
Kids,Ethnic,699.0,1,2,1,8.21,10.14,16,13.0
Kids,Ethnic,699.0,1,3,0,13.0,11.44,16,8.1
Kids,Ethnic,699.0,1,4,0,8.1,9.72,6,6.36
Kids,Ethnic,699.0,1,5,0,6.36,8.92,13,9.67
Kids,Ethnic,699.0,2,6,0,9.67,9.28,5,9.57
Kids,Ethnic,699.0,2,7,0,9.57,8.43,5,8.43
Kids,Ethnic,699.0,2,8,0,8.43,8.51,15,9.82
Kids,Ethnic,699.0,2,9,0,9.82,9.37,6,7.64
Kids,Ethnic,699.0,3,10,1,7.64,8.86,11,16.4
Kids,Ethnic,699.0,3,11,0,16.4,10.57,18,10.43
Kids,Ethnic,699.0,3,12,0,10.43,11.07,6,5.34
Kids,Ethnic,699.0,3,13,0,5.34,9.95,13,8.93
Kids,Ethnic,699.0,4,14,0,8.93,10.28,9,9.68
Kids,Ethnic,699.0,4,15,1,9.68,8.6,13,17.08
Kids,Ethnic,699.0,4,16,0,17.08,10.26,9,10.86
Kids,Ethnic,699.0,4,17,0,10.86,11.64,10,11.22
Kids,Ethnic,699.0,5,18,0,11.22,12.21,21,9.57
Kids,Ethnic,699.0,5,19,0,9.57,12.18,13,7.33
Kids,Ethnic,699.0,5,20,0,7.33,9.74,6,9.77
Kids,Ethnic,699.0,5,21,0,9.77,9.47,14,11.24
Kids,Ethnic,699.0,5,22,0,11.24,9.48,11,8.58
Kids,Ethnic,699.0,6,23,0,8.58,9.23,5,8.17
Kids,Ethnic,699.0,6,24,0,8.17,9.44,10,7.04
Kids,Ethnic,699.0,6,25,0,7.04,8.76,8,8.35
Kids,Ethnic,699.0,6,26,0,8.35,8.03,8,7.69
Kids,Ethnic,699.0,7,27,0,7.69,7.81,10,5.05
Kids,Ethnic,699.0,7,28,0,5.05,7.03,13,8.2
Kids,Ethnic,699.0,7,29,0,8.2,7.32,6,5.86
Kids,Ethnic,699.0,7,30,0,5.86,6.7,9,9.44
Kids,Ethnic,699.0,7,31,0,9.44,7.14,7,7.05
Kids,Ethnic,699.0,8,32,0,7.05,7.64,8,6.54
Kids,Ethnic,699.0,8,33,1,6.54,7.23,9,13.41
Kids,Ethnic,699.0,8,34,0,13.41,9.11,13,6.51
Kids,Ethnic,699.0,8,35,0,6.51,8.38,14,6.0
Kids,Ethnic,699.0,9,36,1,6.0,8.12,7,9.53
Kids,Ethnic,699.0,9,37,0,9.53,8.86,12,7.41
Kids,Ethnic,699.0,9,38,0,7.41,7.36,11,6.23
Kids,Ethnic,699.0,9,39,0,6.23,7.29,8,7.11
Kids,Ethnic,699.0,10,40,0,7.11,7.57,12,4.75
Kids,Ethnic,699.0,10,41,1,4.75,6.38,7,10.86
Kids,Ethnic,699.0,10,42,0,10.86,7.24,13,5.74
Kids,Ethnic,699.0,10,43,1,5.74,7.11,11,10.33
Kids,Ethnic,699.0,10,44,1,10.33,7.92,5,13.94
Kids,Ethnic,699.0,11,45,1,13.94,10.22,6,12.34
Kids,Ethnic,699.0,11,46,0,12.34,10.59,15,6.8
Kids,Ethnic,699.0,11,47,0,6.8,10.85,16,6.03
Kids,Ethnic,699.0,11,48,0,6.03,9.78,8,7.94
Kids,Ethnic,699.0,12,49,0,7.94,8.28,12,7.82
Kids,Ethnic,699.0,12,50,0,7.82,7.15,6,7.84
Kids,Ethnic,699.0,12,51,0,7.84,7.41,4,7.46
Kids,Ethnic,699.0,12,52,1,7.46,7.77,7,17.89
Kids,Ethnic,699.0,1,1,0,17.89,10.26,14,8.64
Kids,Ethnic,699.0,1,2,1,8.64,10.46,7,15.57
Kids,Ethnic,699.0,1,3,1,15.57,12.39,20,14.79
Kids,Ethnic,699.0,1,4,0,14.79,14.22,21,7.91
Kids,Ethnic,699.0,1,5,0,7.91,11.73,7,8.99
Kids,Ethnic,699.0,2,6,0,8.99,11.82,10,6.62
Kids,Ethnic,699.0,2,7,0,6.62,9.58,14,7.63
Kids,Ethnic,699.0,2,8,0,7.63,7.79,15,10.5
Kids,Ethnic,699.0,2,9,0,10.5,8.43,16,10.27
Kids,Ethnic,699.0,3,10,1,10.27,8.75,9,17.37
Kids,Ethnic,699.0,3,11,0,17.37,11.44,18,13.23
Kids,Ethnic,699.0,3,12,0,13.23,12.84,11,10.2
Kids,Ethnic,699.0,3,13,0,10.2,12.77,12,9.3
Kids,Ethnic,699.0,4,14,0,9.3,12.53,8,10.59
Kids,Ethnic,699.0,4,15,1,10.59,10.83,13,16.75
Kids,Ethnic,699.0,4,16,0,16.75,11.71,13,8.14
Kids,Ethnic,699.0,4,17,0,8.14,11.2,14,8.94
Kids,Ethnic,699.0,4,18,0,8.94,11.1,22,9.05
Kids,Ethnic,699.0,5,19,0,9.05,10.72,21,7.93
Kids,Ethnic,699.0,5,20,0,7.93,8.52,8,10.67
Kids,Ethnic,699.0,5,21,0,10.67,9.15,18,12.52
Kids,Ethnic,699.0,5,22,0,12.52,10.05,5,8.08
Kids,Ethnic,699.0,6,23,0,8.08,9.8,10,6.22
Kids,Ethnic,699.0,6,24,0,6.22,9.37,13,8.35
Kids,Ethnic,699.0,6,25,0,8.35,8.79,12,7.79
Kids,Ethnic,699.0,6,26,0,7.79,7.61,4,8.87
Kids,Ethnic,699.0,7,27,0,8.87,7.81,8,6.99
Men,Jeans,499.0,7,28,0,9.6,9.6,8,10.2
Men,Jeans,499.0,7,29,0,10.2,9.75,13,9.39
Men,Jeans,499.0,7,30,0,9.39,9.7,6,10.22
Men,Jeans,499.0,8,31,0,10.22,9.85,11,8.75
Men,Jeans,499.0,8,32,0,8.75,9.64,13,7.42
Men,Jeans,499.0,8,33,1,7.42,8.94,9,17.28
Men,Jeans,499.0,8,34,0,17.28,10.91,12,6.81
Men,Jeans,499.0,8,35,0,6.81,10.06,15,5.5
Men,Jeans,499.0,9,36,1,5.5,9.25,17,14.0
Men,Jeans,499.0,9,37,0,14.0,10.9,21,9.09
Men,Jeans,499.0,9,38,0,9.09,8.85,8,9.86
Men,Jeans,499.0,9,39,0,9.86,9.61,9,5.92
Men,Jeans,499.0,10,40,0,5.92,9.72,7,8.76
Men,Jeans,499.0,10,41,1,8.76,8.41,15,19.21
Men,Jeans,499.0,10,42,0,19.21,10.94,17,6.51
Men,Jeans,499.0,10,43,1,6.51,10.1,7,19.02
Men,Jeans,499.0,10,44,1,19.02,13.37,8,12.87
Men,Jeans,499.0,11,45,1,12.87,14.4,15,15.87
Men,Jeans,499.0,11,46,0,15.87,13.57,20,8.71
Men,Jeans,499.0,11,47,0,8.71,14.12,10,7.14
Men,Jeans,499.0,11,48,0,7.14,11.15,20,10.33
Men,Jeans,499.0,12,49,0,10.33,10.51,17,8.77
Men,Jeans,499.0,12,50,0,8.77,8.73,8,10.14
Men,Jeans,499.0,12,51,1,10.14,9.09,7,15.83
Men,Jeans,499.0,12,52,1,15.83,11.27,7,24.41
Men,Jeans,499.0,1,1,0,24.41,14.79,9,10.4
Men,Jeans,499.0,1,2,1,10.4,15.2,21,21.17
Men,Jeans,499.0,1,3,0,21.17,17.95,21,10.68
Men,Jeans,499.0,1,4,0,10.68,16.67,23,11.08
Men,Jeans,499.0,1,5,0,11.08,13.33,13,11.69
Men,Jeans,499.0,2,6,0,11.69,13.66,13,10.17
Men,Jeans,499.0,2,7,0,10.17,10.91,11,8.75
Men,Jeans,499.0,2,8,0,8.75,10.42,18,8.95
Men,Jeans,499.0,2,9,0,8.95,9.89,7,11.32
Men,Jeans,499.0,3,10,1,11.32,9.8,12,28.35
Men,Jeans,499.0,3,11,0,28.35,14.34,15,11.19
Men,Jeans,499.0,3,12,0,11.19,14.95,30,13.53
Men,Jeans,499.0,3,13,0,13.53,16.1,23,11.36
Men,Jeans,499.0,4,14,0,11.36,16.11,20,14.16
Men,Jeans,499.0,4,15,1,14.16,12.56,12,24.56
Men,Jeans,499.0,4,16,0,24.56,15.9,22,11.96
Men,Jeans,499.0,4,17,0,11.96,15.51,23,13.22
Men,Jeans,499.0,5,18,0,13.22,15.97,13,12.02
Men,Jeans,499.0,5,19,0,12.02,15.44,19,12.28
Men,Jeans,499.0,5,20,0,12.28,12.37,24,11.07
Men,Jeans,499.0,5,21,0,11.07,12.15,21,11.43
Men,Jeans,499.0,5,22,0,11.43,11.7,11,8.72
Men,Jeans,499.0,6,23,0,8.72,10.87,16,12.52
Men,Jeans,499.0,6,24,0,12.52,10.94,18,12.33
Men,Jeans,499.0,6,25,0,12.33,11.25,11,9.55
Men,Jeans,499.0,6,26,0,9.55,10.78,11,9.71
Men,Jeans,499.0,7,27,0,9.71,11.03,12,12.27
Men,Jeans,499.0,7,28,0,12.27,10.96,10,8.93
Men,Jeans,499.0,7,29,0,8.93,10.11,10,10.17
Men,Jeans,499.0,7,30,0,10.17,10.27,7,9.18
Men,Jeans,499.0,7,31,0,9.18,10.14,17,6.76
Men,Jeans,499.0,8,32,0,6.76,8.76,6,9.1
Men,Jeans,499.0,8,33,1,9.1,8.8,17,13.14
Men,Jeans,499.0,8,34,0,13.14,9.55,16,9.72
Men,Jeans,499.0,8,35,0,9.72,9.68,15,7.78
Men,Jeans,499.0,9,36,1,7.78,9.93,17,13.02
Men,Jeans,499.0,9,37,0,13.02,10.91,21,8.82
Men,Jeans,499.0,9,38,0,8.82,9.83,7,6.07
Men,Jeans,499.0,9,39,0,6.07,8.92,6,6.11
Men,Jeans,499.0,10,40,0,6.11,8.51,10,9.94
Men,Jeans,499.0,10,41,1,9.94,7.74,12,17.97
Men,Jeans,499.0,10,42,0,17.97,10.02,6,7.86
Men,Jeans,499.0,10,43,1,7.86,10.47,13,16.88
Men,Jeans,499.0,10,44,1,16.88,13.16,9,13.71
Men,Jeans,499.0,11,45,1,13.71,14.1,26,16.6
Men,Jeans,499.0,11,46,0,16.6,13.76,15,6.88
Men,Jeans,499.0,11,47,0,6.88,13.52,26,6.98
Men,Jeans,499.0,11,48,0,6.98,11.04,22,9.74
Men,Jeans,499.0,12,49,0,9.74,10.05,10,8.18
Men,Jeans,499.0,12,50,0,8.18,7.95,7,8.17
Men,Jeans,499.0,12,51,0,8.17,8.27,7,9.76
Men,Jeans,499.0,12,52,1,9.76,8.96,16,17.06
Men,Jeans,499.0,1,1,0,17.06,10.79,19,9.33
Men,Jeans,499.0,1,2,1,9.33,11.08,16,24.97
Men,Jeans,499.0,1,3,1,24.97,15.28,25,16.01
Men,Jeans,499.0,1,4,0,16.01,16.84,24,12.73
Men,Jeans,499.0,1,5,0,12.73,15.76,25,15.47
Men,Jeans,499.0,2,6,0,15.47,17.3,16,8.61
Men,Jeans,499.0,2,7,0,8.61,13.21,17,8.96
Men,Jeans,499.0,2,8,0,8.96,11.44,13,12.08
Men,Jeans,499.0,2,9,0,12.08,11.28,20,7.61
Men,Jeans,499.0,3,10,1,7.61,9.31,13,23.05
Men,Jeans,499.0,3,11,0,23.05,12.92,14,10.12
Men,Jeans,499.0,3,12,0,10.12,13.22,12,13.77
Men,Jeans,499.0,3,13,0,13.77,13.64,25,10.9
Men,Jeans,499.0,4,14,0,10.9,14.46,24,12.02
Men,Jeans,499.0,4,15,1,12.02,11.7,17,25.63
Men,Jeans,499.0,4,16,0,25.63,15.58,14,12.35
Men,Jeans,499.0,4,17,0,12.35,15.22,11,11.43
Men,Jeans,499.0,4,18,0,11.43,15.36,12,12.66
Men,Jeans,499.0,5,19,0,12.66,15.52,29,8.65
Men,Jeans,499.0,5,20,0,8.65,11.27,10,12.85
Men,Jeans,499.0,5,21,0,12.85,11.4,11,10.4
Men,Jeans,499.0,5,22,0,10.4,11.14,12,11.75
Men,Jeans,499.0,6,23,0,11.75,10.91,16,10.45
Men,Jeans,499.0,6,24,0,10.45,11.36,14,9.37
Men,Jeans,499.0,6,25,0,9.37,10.49,6,9.9
Men,Jeans,499.0,6,26,0,9.9,10.37,11,10.28
Men,Jeans,499.0,7,27,0,10.28,10.0,15,10.28
Kids,Frock,999.0,7,28,0,4.8,4.8,8,4.86
Kids,Frock,999.0,7,29,0,4.86,4.82,8,4.08
Kids,Frock,999.0,7,30,0,4.08,4.63,6,3.75
Kids,Frock,999.0,8,31,0,3.75,4.37,9,3.72
Kids,Frock,999.0,8,32,0,3.72,4.1,7,4.07
Kids,Frock,999.0,8,33,1,4.07,3.91,7,9.06
Kids,Frock,999.0,8,34,0,9.06,5.15,5,4.49
Kids,Frock,999.0,8,35,0,4.49,5.34,5,3.66
Kids,Frock,999.0,9,36,1,3.66,5.32,9,7.89
Kids,Frock,999.0,9,37,0,7.89,6.28,8,3.06
Kids,Frock,999.0,9,38,0,3.06,4.77,6,3.65
Kids,Frock,999.0,9,39,0,3.65,4.57,6,3.53
Kids,Frock,999.0,10,40,0,3.53,4.53,7,3.4
Kids,Frock,999.0,10,41,1,3.4,3.41,6,7.87
Kids,Frock,999.0,10,42,0,7.87,4.61,9,4.94
Kids,Frock,999.0,10,43,1,4.94,4.94,7,7.95
Kids,Frock,999.0,10,44,1,7.95,6.04,5,9.37
Kids,Frock,999.0,11,45,1,9.37,7.53,10,9.22
Kids,Frock,999.0,11,46,0,9.22,7.87,15,3.82
Kids,Frock,999.0,11,47,0,3.82,7.59,11,4.72
Kids,Frock,999.0,11,48,0,4.72,6.78,7,5.51
Kids,Frock,999.0,12,49,0,5.51,5.82,10,3.62
Kids,Frock,999.0,12,50,0,3.62,4.42,6,5.14
Kids,Frock,999.0,12,51,1,5.14,4.75,7,9.18
Kids,Frock,999.0,12,52,1,9.18,5.86,10,8.56
Kids,Frock,999.0,1,1,0,8.56,6.63,9,5.14
Kids,Frock,999.0,1,2,1,5.14,7.0,5,10.56
Kids,Frock,999.0,1,3,0,10.56,8.36,6,6.94
Kids,Frock,999.0,1,4,0,6.94,7.8,14,4.7
Kids,Frock,999.0,1,5,0,4.7,6.84,12,5.34
Kids,Frock,999.0,2,6,0,5.34,6.89,14,5.43
Kids,Frock,999.0,2,7,0,5.43,5.6,6,4.96
Kids,Frock,999.0,2,8,0,4.96,5.11,8,4.81
Kids,Frock,999.0,2,9,0,4.81,5.13,8,5.29
Kids,Frock,999.0,3,10,1,5.29,5.12,8,11.2
Kids,Frock,999.0,3,11,0,11.2,6.56,8,4.9
Kids,Frock,999.0,3,12,0,4.9,6.55,10,6.6
Kids,Frock,999.0,3,13,0,6.6,7.0,10,6.23
Kids,Frock,999.0,4,14,0,6.23,7.23,12,4.76
Kids,Frock,999.0,4,15,1,4.76,5.62,5,10.82
Kids,Frock,999.0,4,16,0,10.82,7.1,12,5.86
Kids,Frock,999.0,4,17,0,5.86,6.92,8,6.33
Kids,Frock,999.0,5,18,0,6.33,6.95,11,5.58
Kids,Frock,999.0,5,19,0,5.58,7.15,11,6.15
Kids,Frock,999.0,5,20,0,6.15,5.98,8,5.8
Kids,Frock,999.0,5,21,0,5.8,5.97,9,6.08
Kids,Frock,999.0,5,22,0,6.08,5.9,4,4.74
Kids,Frock,999.0,6,23,0,4.74,5.69,3,5.68
Kids,Frock,999.0,6,24,0,5.68,5.58,8,5.09
Kids,Frock,999.0,6,25,0,5.09,5.4,10,3.24
Kids,Frock,999.0,6,26,0,3.24,4.69,6,5.74
Kids,Frock,999.0,7,27,0,5.74,4.94,4,4.24
Kids,Frock,999.0,7,28,0,4.24,4.58,3,4.93
Kids,Frock,999.0,7,29,0,4.93,4.54,6,4.61
Kids,Frock,999.0,7,30,0,4.61,4.88,7,4.34
Kids,Frock,999.0,7,31,0,4.34,4.53,8,4.11
Kids,Frock,999.0,8,32,0,4.11,4.5,8,4.06
Kids,Frock,999.0,8,33,1,4.06,4.28,4,10.44
Kids,Frock,999.0,8,34,0,10.44,5.74,11,3.96
Kids,Frock,999.0,8,35,0,3.96,5.64,10,4.98
Kids,Frock,999.0,9,36,1,4.98,5.86,9,7.71
Kids,Frock,999.0,9,37,0,7.71,6.77,11,4.01
Kids,Frock,999.0,9,38,0,4.01,5.17,3,3.88
Kids,Frock,999.0,9,39,0,3.88,5.14,5,4.83
Kids,Frock,999.0,10,40,0,4.83,5.11,9,4.34
Kids,Frock,999.0,10,41,1,4.34,4.26,3,7.19
Kids,Frock,999.0,10,42,0,7.19,5.06,9,3.07
Kids,Frock,999.0,10,43,1,3.07,4.86,8,7.33
Kids,Frock,999.0,10,44,1,7.33,5.48,4,9.53
Kids,Frock,999.0,11,45,1,9.53,6.78,7,6.72
Kids,Frock,999.0,11,46,0,6.72,6.66,12,3.27
Kids,Frock,999.0,11,47,0,3.27,6.71,10,3.78
Kids,Frock,999.0,11,48,0,3.78,5.83,3,3.66
Kids,Frock,999.0,12,49,0,3.66,4.36,4,3.84
Kids,Frock,999.0,12,50,0,3.84,3.64,6,3.28
Kids,Frock,999.0,12,51,0,3.28,3.64,4,4.73
Kids,Frock,999.0,12,52,1,4.73,3.88,3,9.98
Kids,Frock,999.0,1,1,0,9.98,5.46,6,4.69
Kids,Frock,999.0,1,2,1,4.69,5.67,5,7.84
Kids,Frock,999.0,1,3,1,7.84,6.81,6,9.15
Kids,Frock,999.0,1,4,0,9.15,7.92,12,5.45
Kids,Frock,999.0,1,5,0,5.45,6.78,8,5.67
